TIMESTAMP,RESPONSE_TIME,EXECUTION_TIME,SERVER_IP,STATE
1482824028883,282.595,159.605,129.59.234.136,0
1482824029168,278.519,157.017,129.59.234.136,0
1482824029482,305.324,156.009,129.59.234.136,0
1482824029770,281.302,156.029,129.59.234.136,0
1482824030051,273.709,156.667,129.59.234.136,0
1482824030336,278.838,155.877,129.59.234.136,0
1482824030606,261.383,153.901,129.59.234.136,0
1482824030885,271.878,156.469,129.59.234.136,0
1482824031194,302.418,155.125,129.59.234.136,0
1482824031490,288.949,156.261,129.59.234.136,0
1482824031779,283.385,156.26,129.59.234.136,0
1482824032064,278.029,156.948,129.59.234.136,0
1482824032340,268.775,155.576,129.59.234.136,0
1482824032639,293.463,156.057,129.59.234.136,0
1482824032919,274.55,158.231,129.59.234.136,0
1482824033211,284.642,158.308,129.59.234.136,0
1482824033503,284.637,154.817,129.59.234.136,0
1482824033806,297.203,156.354,129.59.234.136,0
1482824034091,275.797,155.295,129.59.234.136,0
1482824034376,279.078,156.221,129.59.234.136,0
1482824034673,290.272,156.477,129.59.234.136,0
1482824034969,288.511,156.841,129.59.234.136,0
1482824035250,274.223,156.731,129.59.234.136,0
1482824035526,269.001,155.78,129.59.234.136,0
1482824035822,284.96,156.245,129.59.234.136,1
1482824036102,272.867,156.771,129.59.234.136,1
1482824036389,277.902,155.909,129.59.234.136,1
1482824036670,273.612,156.502,129.59.234.136,1
1482824036949,273.046,157.457,129.59.234.136,2
1482824037235,278.18,154.954,129.59.234.136,2
1482824037518,277.036,156.301,129.59.234.136,2
1482824037804,278.71,156.21,129.59.234.136,2
1482824038096,285.244,155.801,129.59.234.136,2
1482824038385,282.038,156.54,129.59.234.136,2
1482824038680,287.119,156.631,129.59.234.136,2
1482824038959,271.831,158.878,129.59.234.136,2
1482824039250,283.978,155.87,129.59.234.136,2
1482824039531,274.083,155.934,129.59.234.136,2
1482824039813,275.049,156.635,129.59.234.136,2
1482824040102,282.322,155.659,129.59.234.136,2
1482824040390,281.189,156.134,129.59.234.136,2
1482824040684,286.837,154.888,129.59.234.136,2
1482824040980,286.304,157.282,129.59.234.136,2
1482824041256,270.224,156.295,129.59.234.136,2
1482824041557,295.8,155.347,129.59.234.136,2
1482824041842,278.19,155.585,129.59.234.136,2
1482824042128,279.287,156.469,129.59.234.136,2
1482824042407,271.712,156.224,129.59.234.136,2
1482824042686,272.89,155.938,129.59.234.136,2
1482824042971,278.443,156.578,129.59.234.136,2
1482824043259,281.616,154.953,129.59.234.136,2
1482824043548,282.693,156.293,129.59.234.136,2
1482824043827,273.959,156.477,129.59.234.136,2
1482824044119,284.311,158.724,129.59.234.136,2
1482824044419,293.453,156.776,129.59.234.136,2
1482824044711,284.74,156.158,129.59.234.136,2
1482824045014,296.576,160.261,129.59.234.136,2
1482824045302,280.969,157.093,129.59.234.136,2
1482824045583,272.727,157.227,129.59.234.136,2
1482824045861,270.806,155.929,129.59.234.136,2
1482824046160,290.856,157.037,129.59.234.136,2
1482824046443,276.034,157.097,129.59.234.136,2
1482824046739,289.322,156.161,129.59.234.136,2
1482824047037,291.345,158.473,129.59.234.136,2
1482824047329,285.71,156.539,129.59.234.136,2
1482824047613,276.703,156.914,129.59.234.136,2
1482824047909,288.022,156.887,129.59.234.136,2
1482824048200,283.692,157.065,129.59.234.136,2
1482824048495,288.88,158.212,129.59.234.136,2
1482824048786,283.32,156.649,129.59.234.136,2
1482824049087,294.471,157.166,129.59.234.136,2
1482824049374,279.48,156.15,129.59.234.136,2
1482824049666,285.65,155.465,129.59.234.136,2
1482824049968,295.011,157.14,129.59.234.136,2
1482824050256,282.732,155.855,129.59.234.136,2
1482824050564,300.569,156.375,129.59.234.136,2
1482824050863,292.366,156.873,129.59.234.136,2
1482824051159,286.366,156.769,129.59.234.136,2
1482824051467,301.21,154.926,129.59.234.136,2
1482824051749,275.998,153.298,129.59.234.136,2
1482824052037,280.641,156.517,129.59.234.136,2
1482824052323,278.732,156.418,129.59.234.136,2
1482824052622,291.112,157.544,129.59.234.136,2
1482824052910,281.297,156.619,129.59.234.136,2
1482824053189,271.295,156.712,129.59.234.136,2
1482824053471,274.997,156.112,129.59.234.136,2
1482824053749,271.585,156.535,129.59.234.136,2
1482824054047,291.416,155.651,129.59.234.136,2
1482824054336,283.041,156.749,129.59.234.136,2
1482824054635,292.196,155.98,129.59.234.136,2
1482824054923,281.393,156.486,129.59.234.136,2
1482824055210,280.786,156.478,129.59.234.136,2
1482824055503,286.316,155.819,129.59.234.136,2
1482824055793,283.003,157.15,129.59.234.136,2
1482824056078,278.133,156.816,129.59.234.136,2
1482824056362,273.184,156.699,129.59.234.136,2
1482824056656,287.145,156.562,129.59.234.136,2
1482824056933,270.505,155.653,129.59.234.136,2
1482824057235,291.77,157.239,129.59.234.136,2
1482824057529,287.3,155.822,129.59.234.136,2
1482824057808,271.792,158.447,129.59.234.136,2
1482824058104,288.75,157.539,129.59.234.136,2
1482824058401,292.079,156.935,129.59.234.136,2
1482824058696,287.946,157.785,129.59.234.136,2
1482824058994,290.381,157.792,129.59.234.136,2
1482824059274,272.657,157.871,129.59.234.136,2
1482824059569,285.848,156.946,129.59.234.136,2
1482824059847,271.293,156.108,129.59.234.136,2
1482824060121,267.313,157.464,129.59.234.136,2
1482824060413,284.007,155.995,129.59.234.136,2
1482824060698,278.165,155.644,129.59.234.136,2
1482824061001,295.79,157.397,129.59.234.136,2
1482824061298,290.17,158.2,129.59.234.136,2
1482824061592,284.539,157.558,129.59.234.136,2
1482824061870,269.357,157.33,129.59.234.136,2
1482824062167,290.719,156.867,129.59.234.136,2
1482824062464,289.351,156.993,129.59.234.136,2
1482824062747,276.083,156.834,129.59.234.136,2
1482824063043,289.985,159.312,129.59.234.136,2
1482824063340,289.438,158.344,129.59.234.136,2
1482824063616,269.845,157.286,129.59.234.136,2
1482824063916,292.099,157.449,129.59.234.136,2
1482824064201,276.358,156.619,129.59.234.136,2
1482824064488,279.971,156.341,129.59.234.136,2
1482824064777,283.989,156.245,129.59.234.136,2
1482824065061,276.494,156.746,129.59.234.136,2
1482824065345,276.823,156.776,129.59.234.136,2
1482824065632,280.104,156.845,129.59.234.136,2
1482824065911,272.354,157.32,129.59.234.136,2
1482824066207,289.267,155.704,129.59.234.136,2
1482824066487,270.252,155.757,129.59.234.136,2
1482824066765,268.643,155.928,129.59.234.136,2
1482824067054,281.782,156.938,129.59.234.136,2
1482824067326,265.035,156.486,129.59.234.136,2
1482824067622,289.241,155.479,129.59.234.136,2
1482824067897,267.926,156.556,129.59.234.136,2
1482824068178,274.453,156.718,129.59.234.136,2
1482824068479,293.551,157.683,129.59.234.136,2
1482824068783,296.311,155.652,129.59.234.136,2
1482824069071,281.348,156.174,129.59.234.136,2
1482824069361,283.958,159.021,129.59.234.136,2
1482824069642,274.366,158.01,129.59.234.136,2
1482824069952,302.879,156.339,129.59.234.136,2
1482824070249,290.289,155.956,129.59.234.136,2
1482824070538,282.503,155.409,129.59.234.136,2
1482824070817,271.833,156.27,129.59.234.136,2
1482824071109,283.456,157.484,129.59.234.136,2
1482824071387,270.802,157.481,129.59.234.136,2
1482824071684,291.42,156.393,129.59.234.136,2
1482824071973,279.977,155.745,129.59.234.136,2
1482824072265,284.541,155.707,129.59.234.136,2
1482824072557,285.532,156.308,129.59.234.136,2
1482824072852,287.618,156.612,129.59.234.136,2
1482824073137,277.752,158.375,129.59.234.136,2
1482824073425,280.65,157.578,129.59.234.136,2
1482824073721,288.564,155.997,129.59.234.136,2
1482824074008,279.491,157.253,129.59.234.136,2
1482824074308,293.227,157.431,129.59.234.136,2
1482824074603,288.582,157.257,129.59.234.136,2
1482824074902,292.612,157.609,129.59.234.136,2
1482824075194,285.573,158.608,129.59.234.136,2
1482824075489,287.288,158.21,129.59.234.136,2
1482824075771,274.488,156.254,129.59.234.136,2
1482824076063,285.289,157.432,129.59.234.136,2
1482824076348,277.603,158.848,129.59.234.136,2
1482824076628,273.42,158.083,129.59.234.136,2
1482824076920,284.776,157.659,129.59.234.136,2
1482824077212,281.596,158.708,129.59.234.136,2
1482824077495,276.471,157.719,129.59.234.136,2
1482824077780,279.093,157.278,129.59.234.136,2
1482824078064,275.504,156.348,129.59.234.136,2
1482824078354,283.109,157.569,129.59.234.136,2
1482824078644,282.981,157.196,129.59.234.136,2
1482824078927,275.48,156.656,129.59.234.136,2
1482824079220,286.586,159.912,129.59.234.136,2
1482824079499,271.937,156.892,129.59.234.136,2
1482824079793,287.937,157.003,129.59.234.136,2
1482824080072,271.655,157.16,129.59.234.136,2
1482824080356,276.097,155.76,129.59.234.136,2
1482824080649,285.74,155.357,129.59.234.136,2
1482824080955,298.823,158.114,129.59.234.136,2
1482824081236,273.696,158.417,129.59.234.136,2
1482824081522,279.389,156.334,129.59.234.136,2
1482824081810,281.319,158.206,129.59.234.136,2
1482824082090,272.866,157.027,129.59.234.136,2
1482824082388,288.923,156.792,129.59.234.136,2
1482824082669,273.248,156.947,129.59.234.136,2
1482824082969,292.883,156.226,129.59.234.136,2
1482824083254,278.134,156.948,129.59.234.136,2
1482824083542,280.739,156.411,129.59.234.136,2
1482824083844,295.673,157.245,129.59.234.136,2
1482824084127,278.024,156.61,129.59.234.136,2
1482824084412,277.321,156.994,129.59.234.136,2
1482824084691,273.016,156.238,129.59.234.136,2
1482824084973,273.398,156.06,129.59.234.136,2
1482824085253,273.131,157.524,129.59.234.136,2
1482824085540,279.828,156.215,129.59.234.136,2
1482824085832,285.809,155.607,129.59.234.136,2
1482824086123,283.998,156.559,129.59.234.136,2
1482824086412,282.995,156.297,129.59.234.136,2
1482824086692,274.327,156.823,129.59.234.136,2
1482824086976,277.011,155.651,129.59.234.136,2
1482824087262,279.937,157.08,129.59.234.136,2
1482824087547,276.985,157.231,129.59.234.136,2
1482824087826,272.198,156.375,129.59.234.136,2
1482824088116,283.281,155.632,129.59.234.136,2
1482824088393,271.856,156.95,129.59.234.136,2
1482824088673,272.945,156.784,129.59.234.136,2
1482824088962,282.626,158.287,129.59.234.136,2
1482824089244,274.195,156.999,129.59.234.136,2
1482824089530,279.852,157.265,129.59.234.136,2
1482824089827,290.897,156.997,129.59.234.136,2
1482824090112,277.888,157.036,129.59.234.136,2
1482824090409,290.068,157.629,129.59.234.136,2
1482824090710,293.564,157.66,129.59.234.136,2
1482824090995,278.246,156.866,129.59.234.136,2
1482824091288,286.912,157.276,129.59.234.136,2
1482824091571,275.977,157.926,129.59.234.136,2
1482824091856,278.553,156.39,129.59.234.136,2
1482824092149,285.955,157.171,129.59.234.136,2
1482824092432,276.572,156.812,129.59.234.136,2
1482824092726,284.27,157.086,129.59.234.136,2
1482824093006,270.805,157.658,129.59.234.136,3
1482824096346,302.428,238.093,129.59.105.87,3
1482824096550,197.54,137.738,129.59.105.87,3
1482824096769,210.392,142.322,129.59.105.87,3
1482824096961,185.897,139.38,129.59.105.87,3
1482824097117,141.691,96.919,129.59.105.87,3
1482824097314,138.237,95.622,129.59.105.87,3
1482824097516,139.984,95.414,129.59.105.87,3
1482824097718,141.189,98.506,129.59.105.87,3
1482824097919,142.089,97.803,129.59.105.87,3
1482824098119,142.2,99.856,129.59.105.87,3
1482824098322,144.796,97.456,129.59.105.87,3
1482824098537,159.48,109.902,129.59.105.87,3
1482824098727,149.903,107.496,129.59.105.87,3
1482824098919,141.815,95.896,129.59.105.87,3
1482824099118,140.359,98.013,129.59.105.87,3
1482824099318,139.965,95.876,129.59.105.87,3
1482824099516,138.697,97.109,129.59.105.87,3
1482824099721,142.245,98.372,129.59.105.87,3
1482824099921,141.482,97.617,129.59.105.87,3
1482824100119,141.554,97.075,129.59.105.87,3
1482824100321,142.072,96.251,129.59.105.87,3
1482824100518,138.205,97.711,129.59.105.87,3
1482824100722,142.432,96.721,129.59.105.87,3
1482824100920,140.627,96.06,129.59.105.87,3
1482824101117,136.8,98.855,129.59.105.87,3
1482824101319,138.681,96.892,129.59.105.87,3
1482824101520,139.264,96.646,129.59.105.87,3
1482824101724,143.576,99.035,129.59.105.87,3
1482824101923,142.037,97.867,129.59.105.87,3
1482824102126,145.004,96.76,129.59.105.87,3
1482824102321,139.624,97.191,129.59.105.87,3
1482824102517,135.068,96.822,129.59.105.87,3
1482824102722,141.264,96.74,129.59.105.87,3
1482824102923,140.614,98.289,129.59.105.87,3
1482824103123,138.647,97.236,129.59.105.87,3
1482824103320,138.896,96.765,129.59.105.87,3
1482824103525,142.005,96.192,129.59.105.87,3
1482824103723,140.041,98.661,129.59.105.87,3
1482824103925,142.304,99.101,129.59.105.87,3
1482824104119,135.707,96.95,129.59.105.87,3
1482824104322,138.386,96.944,129.59.105.87,3
1482824104519,135.615,98.07,129.59.105.87,3
1482824104724,138.602,98.009,129.59.105.87,3
1482824104922,137.893,96.475,129.59.105.87,3
1482824105127,142.336,100.628,129.59.105.87,3
1482824105324,139.245,97.551,129.59.105.87,3
1482824105530,145.359,96.874,129.59.105.87,3
1482824105727,142.049,97.997,129.59.105.87,3
1482824105926,141.006,98.314,129.59.105.87,3
1482824106124,138.623,98.738,129.59.105.87,3
1482824106323,137.828,95.819,129.59.105.87,3
1482824106528,143.438,97.646,129.59.105.87,3
1482824106722,136.54,96.818,129.59.105.87,3
1482824106928,141.983,98.329,129.59.105.87,3
1482824107125,139.92,96.845,129.59.105.87,3
1482824107330,143.418,97.577,129.59.105.87,3
1482824107523,136.122,97.219,129.59.105.87,3
1482824107726,138.785,97.315,129.59.105.87,3
1482824107929,139.925,96.484,129.59.105.87,3
1482824108126,137.862,96.808,129.59.105.87,3
1482824108328,139.786,97.125,129.59.105.87,3
1482824108529,140.634,98.143,129.59.105.87,3
1482824108727,138.978,96.714,129.59.105.87,3
1482824108927,138.587,96.989,129.59.105.87,3
1482824109132,143.251,96.81,129.59.105.87,3
1482824109329,140.083,96.556,129.59.105.87,3
1482824109530,140.769,96.108,129.59.105.87,3
1482824109728,139.377,98.303,129.59.105.87,3
1482824109936,146.055,100.466,129.59.105.87,3
1482824110130,139.855,97.49,129.59.105.87,3
1482824110326,137.064,95.206,129.59.105.87,3
1482824110530,139.674,96.867,129.59.105.87,3
1482824110765,174.711,129.97,129.59.105.87,3
1482824110930,140.315,95.198,129.59.105.87,3
1482824111133,140.84,97.892,129.59.105.87,3
1482824111329,138.488,99.873,129.59.105.87,3
1482824111561,169.558,127.075,129.59.105.87,3
1482824111775,183.738,142.997,129.59.105.87,3
1482824111943,151.36,114.491,129.59.105.87,3
1482824112131,139.072,95.918,129.59.105.87,3
1482824112331,139.095,97.554,129.59.105.87,3
1482824112535,143.097,96.674,129.59.105.87,3
1482824112732,136.705,96.755,129.59.105.87,3
1482824112930,137.365,97.121,129.59.105.87,3
1482824113130,137.337,95.151,129.59.105.87,3
1482824113327,133.989,97.299,129.59.105.87,3
1482824113528,135.59,96.778,129.59.105.87,3
1482824113730,136.647,98.773,129.59.105.87,3
1482824113935,141.202,97.387,129.59.105.87,3
1482824114132,137.904,97.699,129.59.105.87,3
1482824114332,135.28,96.927,129.59.105.87,3
1482824114534,139.199,98.793,129.59.105.87,3
1482824114736,143.126,96.591,129.59.105.87,3
1482824114936,140.89,97.078,129.59.105.87,3
1482824115129,133.77,96.592,129.59.105.87,3
1482824115339,143.215,96.328,129.59.105.87,3
1482824115531,135.159,97.066,129.59.105.87,3
1482824115734,137.968,97.11,129.59.105.87,3
1482824115941,144.144,99.272,129.59.105.87,3
1482824116129,133.28,96.655,129.59.105.87,3
1482824116333,136.598,96.03,129.59.105.87,3
1482824116535,138.402,97.196,129.59.105.87,3
1482824116733,136.261,96.559,129.59.105.87,3
1482824116936,139.015,96.898,129.59.105.87,3
1482824117136,138.764,95.888,129.59.105.87,3
1482824117333,136.5,96.699,129.59.105.87,3
1482824117534,134.626,96.945,129.59.105.87,3
1482824117737,139.427,99.165,129.59.105.87,3
1482824117936,138.699,97.207,129.59.105.87,3
1482824118168,169.915,128.241,129.59.105.87,3
1482824118340,141.353,97.412,129.59.105.87,3
1482824118534,136.81,96.731,129.59.105.87,3
1482824118737,137.536,96.284,129.59.105.87,3
1482824118937,137.515,96.117,129.59.105.87,3
1482824119140,139.117,97.365,129.59.105.87,3
1482824119345,145.643,96.055,129.59.105.87,3
1482824119535,135.251,97.385,129.59.105.87,3
1482824119735,134.766,98.253,129.59.105.87,3
1482824119938,137.156,98.144,129.59.105.87,3
1482824120138,136.889,97.232,129.59.105.87,3
1482824120341,139.755,96.751,129.59.105.87,3
1482824120538,137.77,97.38,129.59.105.87,3
1482824120745,142.252,96.908,129.59.105.87,3
1482824120944,142.932,97.057,129.59.105.87,3
1482824121141,140.329,97.071,129.59.105.87,3
1482824121340,137.9,97.603,129.59.105.87,3
1482824121540,138.016,97.759,129.59.105.87,3
1482824121741,140.077,97.898,129.59.105.87,3
1482824121939,136.57,97.135,129.59.105.87,3
1482824122145,141.717,97.166,129.59.105.87,3
1482824122341,136.215,97.875,129.59.105.87,3
1482824122546,142.929,101.601,129.59.105.87,3
1482824122745,141.298,96.011,129.59.105.87,3
1482824122944,140.397,96.06,129.59.105.87,3
1482824123140,136.035,96.195,129.59.105.87,3
1482824123341,136.435,96.991,129.59.105.87,3
1482824123546,141.383,95.894,129.59.105.87,3
1482824123740,135.261,97.834,129.59.105.87,3
1482824123947,140.964,98.384,129.59.105.87,3
1482824124147,142.29,100.036,129.59.105.87,3
1482824124345,139.835,96.431,129.59.105.87,3
1482824124540,134.506,99.041,129.59.105.87,3
1482824124751,145.253,97.91,129.59.105.87,3
1482824124946,140.784,96.798,129.59.105.87,3
1482824125146,140.005,97.821,129.59.105.87,3
1482824125344,137.548,97.092,129.59.105.87,3
1482824125545,138.995,96.787,129.59.105.87,3
1482824125749,142.572,98.597,129.59.105.87,3
1482824125946,139.469,99.617,129.59.105.87,3
1482824126146,138.597,98.65,129.59.105.87,3
1482824126377,169.999,122.501,129.59.105.87,3
1482824126595,187.536,143.674,129.59.105.87,3
1482824126786,178.229,136.418,129.59.105.87,3
1482824126957,149.339,109.374,129.59.105.87,3
1482824127149,139.25,98.31,129.59.105.87,3
1482824127346,137.802,96.515,129.59.105.87,3
1482824127546,137.874,97.759,129.59.105.87,3
1482824127748,138.97,97.849,129.59.105.87,3
1482824127948,138.636,100.019,129.59.105.87,3
1482824128151,142.099,96.682,129.59.105.87,3
1482824128351,141.624,97.102,129.59.105.87,3
1482824128548,138.082,99.168,129.59.105.87,3
1482824128790,180.38,143.339,129.59.105.87,3
1482824128994,183.479,141.612,129.59.105.87,3
1482824129150,140.002,96.934,129.59.105.87,3
1482824129344,135.054,98.342,129.59.105.87,3
1482824129548,137.0,96.825,129.59.105.87,3
1482824129742,130.595,97.477,129.59.105.87,3
1482824129949,137.183,98.941,129.59.105.87,3
1482824130150,138.829,98.712,129.59.105.87,3
1482824130355,144.545,96.713,129.59.105.87,3
1482824130550,137.887,96.17,129.59.105.87,3
1482824130750,137.526,96.957,129.59.105.87,3
1482824130952,139.308,98.523,129.59.105.87,3
1482824131153,140.566,97.768,129.59.105.87,3
1482824131355,142.509,96.931,129.59.105.87,3
1482824131554,141.097,96.666,129.59.105.87,3
1482824131752,138.429,97.705,129.59.105.87,3
1482824131955,142.447,98.888,129.59.105.87,3
1482824132150,136.567,98.032,129.59.105.87,3
1482824132349,134.832,97.077,129.59.105.87,3
1482824132554,141.33,97.368,129.59.105.87,3
1482824132755,139.073,97.749,129.59.105.87,3
1482824132985,170.16,127.463,129.59.105.87,3
1482824133173,159.428,121.306,129.59.105.87,3
1482824133352,136.883,96.999,129.59.105.87,3
1482824133560,143.096,96.775,129.59.105.87,3
1482824133749,133.842,97.438,129.59.105.87,3
1482824133958,142.273,98.974,129.59.105.87,3
1482824134150,134.381,95.875,129.59.105.87,3
1482824134354,137.785,96.003,129.59.105.87,3
1482824134557,140.962,97.397,129.59.105.87,3
1482824134765,148.634,97.8,129.59.105.87,3
1482824134999,181.999,142.085,129.59.105.87,3
1482824135186,167.414,132.575,129.59.105.87,3
1482824135358,140.704,97.018,129.59.105.87,3
1482824135559,141.857,97.375,129.59.105.87,3
1482824135750,132.913,97.438,129.59.105.87,3
1482824135967,148.891,98.265,129.59.105.87,3
1482824136158,140.286,97.253,129.59.105.87,3
1482824136359,141.86,98.525,129.59.105.87,3
1482824136552,132.965,96.907,129.59.105.87,3
1482824136758,137.629,97.48,129.59.105.87,3
1482824136962,144.643,98.447,129.59.105.87,3
1482824137201,182.172,141.982,129.59.105.87,3
1482824137401,181.138,142.653,129.59.105.87,3
1482824137562,142.412,96.861,129.59.105.87,3
1482824137753,133.318,97.852,129.59.105.87,3
1482824137957,136.585,97.439,129.59.105.87,3
1482824138201,181.197,140.007,129.59.105.87,3
1482824138360,138.341,97.68,129.59.105.87,3
1482824138556,135.718,97.054,129.59.105.87,3
1482824138758,136.933,96.949,129.59.105.87,3
1482824138957,136.745,96.936,129.59.105.87,3
1482824139161,139.835,97.664,129.59.105.87,3
1482824139365,143.916,98.541,129.59.105.87,3
1482824139562,140.712,96.01,129.59.105.87,3
1482824139762,140.494,98.735,129.59.105.87,3
1482824139990,166.803,129.179,129.59.105.87,3
1482824140159,137.533,97.648,129.59.105.87,3
1482824140355,133.02,96.541,129.59.105.87,3
1482824140594,171.351,128.343,129.59.105.87,3
1482824140777,155.788,113.819,129.59.105.87,3
1482824140958,134.885,96.418,129.59.105.87,3
1482824141161,137.857,97.334,129.59.105.87,3
1482824141363,139.018,96.859,129.59.105.87,3
1482824141569,144.705,102.261,129.59.105.87,3
1482824141764,139.633,95.609,129.59.105.87,3
1482824141961,136.59,96.715,129.59.105.87,3
1482824142165,141.057,98.058,129.59.105.87,3
1482824142361,135.823,95.998,129.59.105.87,3
1482824142607,182.419,138.562,129.59.105.87,3
1482824142811,186.425,142.223,129.59.105.87,3
1482824142972,146.7,109.746,129.59.105.87,3
1482824143174,147.328,96.618,129.59.105.87,3
1482824143361,134.861,97.283,129.59.105.87,3
1482824143562,135.878,96.975,129.59.105.87,3
1482824143767,140.93,96.739,129.59.105.87,3
1482824143959,133.634,97.566,129.59.105.87,3
1482824144208,181.523,143.307,129.59.105.87,3
1482824144410,182.589,140.062,129.59.105.87,3
1482824144573,146.194,105.842,129.59.105.87,3
1482824144789,159.908,118.489,129.59.105.87,3
1482824144967,139.535,97.592,129.59.105.87,3
1482824145167,139.598,98.056,129.59.105.87,3
1482824145373,144.625,97.653,129.59.105.87,3
1482824145570,141.79,98.376,129.59.105.87,3
1482824145776,147.876,99.771,129.59.105.87,3
1482824145961,132.344,98.68,129.59.105.87,3
1482824146171,142.767,97.964,129.59.105.87,3
1482824146417,186.363,142.325,129.59.105.87,3
1482824146565,136.393,98.255,129.59.105.87,3
1482824146773,143.854,97.952,129.59.105.87,3
1482824146972,142.69,98.624,129.59.105.87,3
1482824147172,142.747,96.255,129.59.105.87,3
1482824147404,174.186,135.26,129.59.105.87,3
1482824147573,142.94,97.941,129.59.105.87,3
1482824147767,137.945,100.085,129.59.105.87,3
1482824147979,146.724,98.774,129.59.105.87,3
1482824148168,136.793,98.436,129.59.105.87,3
1482824148368,136.933,97.467,129.59.105.87,3
1482824148568,136.511,98.016,129.59.105.87,3
1482824148769,137.734,97.382,129.59.105.87,3
1482824148973,140.689,98.381,129.59.105.87,3
1482824149172,140.315,97.567,129.59.105.87,3
1482824149370,137.948,97.883,129.59.105.87,3
1482824149577,142.199,99.001,129.59.105.87,3
1482824149778,145.125,98.922,129.59.105.87,3
1482824149972,139.435,99.65,129.59.105.87,3
1482824150174,140.488,97.626,129.59.105.87,3
1482824150373,140.477,97.61,129.59.105.87,3
1482824150572,138.545,97.873,129.59.105.87,3
1482824150775,140.826,98.379,129.59.105.87,3
1482824150974,140.663,98.013,129.59.105.87,3
1482824151177,140.564,97.961,129.59.105.87,3
1482824151375,140.74,97.788,129.59.105.87,3
1482824151575,142.0,97.72,129.59.105.87,3
1482824151780,145.095,99.171,129.59.105.87,3
1482824151981,146.449,99.141,129.59.105.87,3
1482824152171,135.872,97.976,129.59.105.87,3
1482824152369,133.596,96.161,129.59.105.87,3
1482824152576,140.713,95.506,129.59.105.87,3
1482824152777,138.067,96.427,129.59.105.87,3
1482824152973,137.128,99.278,129.59.105.87,3
1482824153177,140.319,99.319,129.59.105.87,3
1482824153405,168.507,126.872,129.59.105.87,3
1482824153609,172.18,127.537,129.59.105.87,3
1482824153805,168.391,127.827,129.59.105.87,3
1482824154015,178.379,127.406,129.59.105.87,3
1482824154179,141.835,96.597,129.59.105.87,3
1482824154380,140.253,96.338,129.59.105.87,3
1482824154579,141.009,96.668,129.59.105.87,3
1482824154776,137.982,94.156,129.59.105.87,3
1482824154976,137.976,95.638,129.59.105.87,3
